codigo_linha;nome_linha;origem;destino;via;sentido;horario;dias_semana;segunda;terca;quarta;quinta;sexta;sabado;domingo;area;extensao_km;observacoes
28;AGUA BRANCA - DELMIRO GOUVEIA;DELMIRO GOUVEIA;AGUA BRANCA;;VOLTA (Destino -> Origem);14:10;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;SERTÃO;064 km;
28;AGUA BRANCA - DELMIRO GOUVEIA;DELMIRO GOUVEIA;AGUA BRANCA;;VOLTA (Destino -> Origem);14:50;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;SERTÃO;064 km;
28;AGUA BRANCA - DELMIRO GOUVEIA;DELMIRO GOUVEIA;AGUA BRANCA;;VOLTA (Destino -> Origem);15:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;SERTÃO;064 km;
28;AGUA BRANCA - DELMIRO GOUVEIA;DELMIRO GOUVEIA;AGUA BRANCA;;VOLTA (Destino -> Origem);16:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;SERTÃO;064 km;
28;AGUA BRANCA - DELMIRO GOUVEIA;DELMIRO GOUVEIA;AGUA BRANCA;;VOLTA (Destino -> Origem);16:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;SERTÃO;064 km;
28;AGUA BRANCA - DELMIRO GOUVEIA;DELMIRO GOUVEIA;AGUA BRANCA;;VOLTA (Destino -> Origem);17:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;SERTÃO;064 km;
28;AGUA BRANCA - DELMIRO GOUVEIA;DELMIRO GOUVEIA;AGUA BRANCA;;VOLTA (Destino -> Origem);17:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;SERTÃO;064 km;
28;AGUA BRANCA - DELMIRO GOUVEIA;DELMIRO GOUVEIA;AGUA BRANCA;;VOLTA (Destino -> Origem);18:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;SERTÃO;064 km;
28;AGUA BRANCA - DELMIRO GOUVEIA;DELMIRO GOUVEIA;AGUA BRANCA;;VOLTA (Destino -> Origem);18:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;SERTÃO;064 km;
29;ÁGUA BRANCA - MACEIÓ;ÁGUA BRANCA;MACEIÓ;;IDA (Origem -> Destino);04:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;SERTÃO;306 km;". CIDADES DE JACARÉ DOS HOMENS,SÃO JOSÉ DA TAPERA,MONTEIRÓPOLIS PELO CORREDOR DA VIA AL- 220; . SECCIONAMENTO NA CIDADE DE OLHO D'ÁGUA DO CASADO COM SAÍDA AS 14:30; . SECCIONAMENTO NA PRAÇA CENTRAL DE SÃO JOSÉ DA TAPERA - AL CONFORME PROCESSO 4380/2020 - SEI; . VALOR TARIFÁRIO:R$54,50; . QUILOMETRAGEM:320 KM; . PROCESSO DE N°1135/2020 - SEI PARA AUTORIZAÇÃO DE SECCIONAMENTO;"
29;ÁGUA BRANCA - MACEIÓ;ÁGUA BRANCA;MACEIÓ;;IDA (Origem -> Destino);13:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;SERTÃO;306 km;". CIDADES DE JACARÉ DOS HOMENS,SÃO JOSÉ DA TAPERA,MONTEIRÓPOLIS PELO CORREDOR DA VIA AL- 220; . SECCIONAMENTO NA CIDADE DE OLHO D'ÁGUA DO CASADO COM SAÍDA AS 14:30; . SECCIONAMENTO NA PRAÇA CENTRAL DE SÃO JOSÉ DA TAPERA - AL CONFORME PROCESSO 4380/2020 - SEI; . VALOR TARIFÁRIO:R$54,50; . QUILOMETRAGEM:320 KM; . PROCESSO DE N°1135/2020 - SEI PARA AUTORIZAÇÃO DE SECCIONAMENTO;"
29;ÁGUA BRANCA - MACEIÓ;MACEIÓ;ÁGUA BRANCA;;VOLTA (Destino -> Origem);04:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;SERTÃO;306 km;". CIDADES DE JACARÉ DOS HOMENS,SÃO JOSÉ DA TAPERA,MONTEIRÓPOLIS PELO CORREDOR DA VIA AL- 220; . SECCIONAMENTO NA CIDADE DE OLHO D'ÁGUA DO CASADO COM SAÍDA AS 14:30; . SECCIONAMENTO NA PRAÇA CENTRAL DE SÃO JOSÉ DA TAPERA - AL CONFORME PROCESSO 4380/2020 - SEI; . VALOR TARIFÁRIO:R$54,50; . QUILOMETRAGEM:320 KM; . PROCESSO DE N°1135/2020 - SEI PARA AUTORIZAÇÃO DE SECCIONAMENTO;"
29;ÁGUA BRANCA - MACEIÓ;MACEIÓ;ÁGUA BRANCA;;VOLTA (Destino -> Origem);13:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;SERTÃO;306 km;". CIDADES DE JACARÉ DOS HOMENS,SÃO JOSÉ DA TAPERA,MONTEIRÓPOLIS PELO CORREDOR DA VIA AL- 220; . SECCIONAMENTO NA CIDADE DE OLHO D'ÁGUA DO CASADO COM SAÍDA AS 14:30; . SECCIONAMENTO NA PRAÇA CENTRAL DE SÃO JOSÉ DA TAPERA - AL CONFORME PROCESSO 4380/2020 - SEI; . VALOR TARIFÁRIO:R$54,50; . QUILOMETRAGEM:320 KM; . PROCESSO DE N°1135/2020 - SEI PARA AUTORIZAÇÃO DE SECCIONAMENTO;"
169;ANADIA - ARAPIRACA;ANADIA;ARAPIRACA;;IDA (Origem -> Destino);06:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;196 km;
169;ANADIA - ARAPIRACA;ANADIA;ARAPIRACA;;IDA (Origem -> Destino);06:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;196 km;
169;ANADIA - ARAPIRACA;ARAPIRACA;ANADIA;;VOLTA (Destino -> Origem);10:45;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;196 km;
169;ANADIA - ARAPIRACA;ARAPIRACA;ANADIA;;VOLTA (Destino -> Origem);12:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;196 km;
118;ANADIA - MACEIÓ;ANADIA;MACEIÓ;;IDA (Origem -> Destino);05:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;099 km;"VALOR TARIFÁRIO:R$17,50 . DECK 17/9:00H E 10:30H;DECK18/ 12:45H;DECK20/13:30H;DECK24/12:00H E DECK27/10:30H;"
118;ANADIA - MACEIÓ;ANADIA;MACEIÓ;;IDA (Origem -> Destino);06:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;099 km;"VALOR TARIFÁRIO:R$17,50 . DECK 17/9:00H E 10:30H;DECK18/ 12:45H;DECK20/13:30H;DECK24/12:00H E DECK27/10:30H;"
118;ANADIA - MACEIÓ;ANADIA;MACEIÓ;;IDA (Origem -> Destino);07:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;099 km;"VALOR TARIFÁRIO:R$17,50 . DECK 17/9:00H E 10:30H;DECK18/ 12:45H;DECK20/13:30H;DECK24/12:00H E DECK27/10:30H;"
118;ANADIA - MACEIÓ;ANADIA;MACEIÓ;;IDA (Origem -> Destino);08:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;099 km;"VALOR TARIFÁRIO:R$17,50 . DECK 17/9:00H E 10:30H;DECK18/ 12:45H;DECK20/13:30H;DECK24/12:00H E DECK27/10:30H;"
118;ANADIA - MACEIÓ;ANADIA;MACEIÓ;;IDA (Origem -> Destino);13:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;099 km;"VALOR TARIFÁRIO:R$17,50 . DECK 17/9:00H E 10:30H;DECK18/ 12:45H;DECK20/13:30H;DECK24/12:00H E DECK27/10:30H;"
118;ANADIA - MACEIÓ;MACEIÓ;ANADIA;;VOLTA (Destino -> Origem);09:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;099 km;"VALOR TARIFÁRIO:R$17,50 . DECK 17/9:00H E 10:30H;DECK18/ 12:45H;DECK20/13:30H;DECK24/12:00H E DECK27/10:30H;"
118;ANADIA - MACEIÓ;MACEIÓ;ANADIA;;VOLTA (Destino -> Origem);10:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;099 km;"VALOR TARIFÁRIO:R$17,50 . DECK 17/9:00H E 10:30H;DECK18/ 12:45H;DECK20/13:30H;DECK24/12:00H E DECK27/10:30H;"
118;ANADIA - MACEIÓ;MACEIÓ;ANADIA;;VOLTA (Destino -> Origem);12:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;099 km;"VALOR TARIFÁRIO:R$17,50 . DECK 17/9:00H E 10:30H;DECK18/ 12:45H;DECK20/13:30H;DECK24/12:00H E DECK27/10:30H;"
118;ANADIA - MACEIÓ;MACEIÓ;ANADIA;;VOLTA (Destino -> Origem);13:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;099 km;"VALOR TARIFÁRIO:R$17,50 . DECK 17/9:00H E 10:30H;DECK18/ 12:45H;DECK20/13:30H;DECK24/12:00H E DECK27/10:30H;"
118;ANADIA - MACEIÓ;MACEIÓ;ANADIA;;VOLTA (Destino -> Origem);16:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;099 km;"VALOR TARIFÁRIO:R$17,50 . DECK 17/9:00H E 10:30H;DECK18/ 12:45H;DECK20/13:30H;DECK24/12:00H E DECK27/10:30H;"
117;ANADIA - SÃO MIGUEL DOS CAMPOS;ANADIA;SÃO MIGUEL DOS CAMPOS;;IDA (Origem -> Destino);06:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;204 km;"VALOR TARIFÁRIO:R$7,00; QUILOMETRAGEM:37.6 KM;;"
117;ANADIA - SÃO MIGUEL DOS CAMPOS;ANADIA;SÃO MIGUEL DOS CAMPOS;;IDA (Origem -> Destino);06:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;204 km;"VALOR TARIFÁRIO:R$7,00; QUILOMETRAGEM:37.6 KM;;"
117;ANADIA - SÃO MIGUEL DOS CAMPOS;ANADIA;SÃO MIGUEL DOS CAMPOS;;IDA (Origem -> Destino);08:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;204 km;"VALOR TARIFÁRIO:R$7,00; QUILOMETRAGEM:37.6 KM;;"
117;ANADIA - SÃO MIGUEL DOS CAMPOS;ANADIA;SÃO MIGUEL DOS CAMPOS;;IDA (Origem -> Destino);12:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;204 km;"VALOR TARIFÁRIO:R$7,00; QUILOMETRAGEM:37.6 KM;;"
117;ANADIA - SÃO MIGUEL DOS CAMPOS;SÃO MIGUEL DOS CAMPOS;ANADIA;;VOLTA (Destino -> Origem);09:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;204 km;"VALOR TARIFÁRIO:R$7,00; QUILOMETRAGEM:37.6 KM;;"
117;ANADIA - SÃO MIGUEL DOS CAMPOS;SÃO MIGUEL DOS CAMPOS;ANADIA;;VOLTA (Destino -> Origem);11:20;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;204 km;"VALOR TARIFÁRIO:R$7,00; QUILOMETRAGEM:37.6 KM;;"
117;ANADIA - SÃO MIGUEL DOS CAMPOS;SÃO MIGUEL DOS CAMPOS;ANADIA;;VOLTA (Destino -> Origem);13:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;204 km;"VALOR TARIFÁRIO:R$7,00; QUILOMETRAGEM:37.6 KM;;"
117;ANADIA - SÃO MIGUEL DOS CAMPOS;SÃO MIGUEL DOS CAMPOS;ANADIA;;VOLTA (Destino -> Origem);17:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;CENTRAL;204 km;"VALOR TARIFÁRIO:R$7,00; QUILOMETRAGEM:37.6 KM;;"
31;;;;;IDA (Origem -> Destino);05:15;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);05:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);06:05;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);06:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);06:55;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);07:20;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);07:45;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);08:10;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);08:35;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);09:00;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);09:25;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);09:50;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);10:15;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);10:40;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);11:05;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);11:30;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
31;;;;;IDA (Origem -> Destino);11:55;Diariamente (Seg a Dom);Sim;Sim;Sim;Sim;Sim;Sim;Sim;AGRESTE/B S FRANCISCO;125 km;Origem Arapiraca- Do 1º ao 22º horário permissionários que iniciam viagem em Arapiraca, do 23º ao 31º horário, permissionários que iniciam a viagem em Maceió. Origem Maceió - Do 1º ao 9º horário,permissionários que iniciam a viagem em Maceió, do 10º ao 31º horário, permissionários que iniciam viagem em Arapiraca. Tarifa: R$ 33,25. | Seccionamentos: Data do ínicio do rodízio 25/03/2017 Sequência de acordo com a Portaria Arsal nº80 de março de 2017 publicada no Diário Oficial. Sistema de rodizio, sequencia Jose Carlos R dos Santos, Rosenildo Ribeiro. Fica determinado que a partir do dia 10/05/2021 a linha Arapiraca-Maceió (Via Litoral) deve entrar no terminal rodoviario de Arapiraca.
